,gene,resistoflay,califlay,clermont,campania,boeing,lion,lazio,whale,pigeon,caladonia,meerkat,Repeat region,Effector_x,Feature,Domains ,Interpro,Homologous,Accession,GO annotation,Extra,COI,TranscriptId,Query.name,Contigname,start,stop,strand,geneLenght,Effector_y,below1Kbp,repeatregion,Signalp,name,product,GOannotation,putative.effector,BUSCO.genename,contig_length
66,779bda8c-5446-4dbb-b0da-935dea1d83e4,0.0272555386,0.0,0.0222679229,0.0523003008,0.0,0.0,0.0,0.0,0.0,0.0,0.1312354414,,,,,,,,,,,779bda8c-5446-4dbb-b0da-935dea1d83e4,pfs1|8612-00001,Pb_386_length_19746_cov_23.3614_ID_771,13497,13917,+,139,,,,,,,,,,19746
67,1103ae6d-8cbc-4458-8823-cfd5891d18c8,0.0,0.11813622609999999,0.0,0.0248364461,0.0,0.0,0.0,0.0,0.0,0.0,0.1162725137,,,,,,,,,,,1103ae6d-8cbc-4458-8823-cfd5891d18c8,pfs1|11826-00001,Pb_719_length_7870_cov_65.2803_ID_1437,490,985,+,164,,,inside repeat region,,ORF_5,Enzymatic polyprotein,,,,7870
68,c4b5675b-8b6c-478f-807d-d4b8ec9ef82c,0.0,0.0,0.0,0.1574615168,0.0,0.0,0.0673813702,0.0,0.1539217219,0.0,0.109390515,,,,,,,,,,,c4b5675b-8b6c-478f-807d-d4b8ec9ef82c,pfs1|7928-00002,Pb_34_length_89277_cov_35.6611_ID_67,19015,20869,-,469,,,,,ZC3H3,Zinc finger CCCH domain-containing protein 3,GO:0046872,,,89277
69,569612b3-a622-499a-a965-cd4804ea95c2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10928791980000001,,,,,,,,,,,569612b3-a622-499a-a965-cd4804ea95c2,pfs1|6808-00001,Pb_29_length_92859_cov_37.5794_ID_57,45867,46491,+,207,,,,,,,,,,92859
70,84cc42d4-7e8a-47dc-986b-eeddacde7b97,0.0,0.0354946403,0.0,0.0230527173,0.0,0.0,0.0142533432,0.0,0.42924221450000005,0.0,0.1087309463,,,,,,,,,,,84cc42d4-7e8a-47dc-986b-eeddacde7b97,pfs1|9443-00001,Pb_43_length_81713_cov_39.5167_ID_85,48060,60573,+,4170,,,,,FAS2_0,Fatty acid synthase subunit alpha,GO:0000287|GO:0006633|GO:0008897|GO:0000287|GO:0008897|GO:0003824|GO:0008152|GO:0004312|GO:0005835|GO:0006633|GO:0055114|GO:0004318|GO:0055114|GO:0008152|GO:0008152|GO:0016740,,,81713
71,06f5c3e3-43d0-484f-b60f-6ff7f5a32fbf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075924445,,,,,,,,,,,06f5c3e3-43d0-484f-b60f-6ff7f5a32fbf,pfs1|4846-00001,Pb_2250_length_1850_cov_112.835_ID_4499,1122,1763,+,187,,,,,,,GO:0005515,,,1850
72,4e45511c-3c06-461f-9e91-eb8c5d4acb46,0.0,0.0254493847,0.0,0.0,0.0417495569,0.0,0.0,0.0,0.0,0.0928618405,0.10741069800000001,,,,,,,,,,,4e45511c-3c06-461f-9e91-eb8c5d4acb46,pfs1|2631-00001,Pb_1627_length_2709_cov_24.9121_ID_3253,169,718,-,182,,,,,,,,,,2709
73,a1af98c3-aa68-432e-b907-0e586bf8d137,0.0,0.0124824619,0.1085030408,0.0117918273,0.0,0.0,0.3344744427,0.0,0.1649685574,0.0,0.1058171111,,,,,,,,,,,a1af98c3-aa68-432e-b907-0e586bf8d137,pfs1|7284-00001,Pb_318_length_25510_cov_22.7349_ID_635,5407,5647,-,79,,,,,Cpsf73,Cleavage and polyadenylation specificity factor 73,,,,25510
74,51439f92-c021-42e6-9f8e-ca4fe0d90c5f,0.050862432400000004,0.0,0.0127819054,0.0736692841,0.1387670946,0.0,0.0,0.0,0.0,0.0,0.0985622725,,,,,,,,,,,51439f92-c021-42e6-9f8e-ca4fe0d90c5f,pfs1|8288a-00001,Pb_369_length_21085_cov_30.6645_ID_737,19209,20377,-,389,Yes,,,SignalP,,,,RXLR,,21085
75,4ac0b19a-f73a-4c97-8c95-e996fd600d2f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08900191810000001,,,,,,,,,,,4ac0b19a-f73a-4c97-8c95-e996fd600d2f,pfs1|11005-00001,Pb_5_length_158301_cov_37.5637_ID_9,40936,42308,+,408,,,,,OGG1,N-glycosylase/DNA lyase,GO:0003684|GO:0006289|GO:0008534|GO:0003824|GO:0006281|GO:0006284,,,158301
76,c3eca622-fb17-41a1-8237-e9eca308b582,0.0,1.0730961826,0.5439265399000001,0.0,0.1518533343,0.0,0.045751933700000004,0.0626219209,0.1286701966,0.0,0.08852268890000001,,,SNP,Septum-promoting GTPase (Spg1),P-loop NTPase fold,Septum-promoting GTP-binding protein,ETI40034.1,,,,c3eca622-fb17-41a1-8237-e9eca308b582,pfs1|8716-00001,Pb_392_length_19337_cov_33.2321_ID_783,10464,11303,-,226,,,,,spg1,Septum-promoting GTP-binding protein 1,GO:0005525|GO:0005525|GO:0005622|GO:0007264|GO:0005525|GO:0006184|GO:0007165|GO:0016020|GO:0005525|GO:0007264|GO:0005525|GO:0007264|GO:0015031,,,19337
77,da300db4-d35a-4d27-93cc-63904c8a7c7b,0.0,0.0,0.19487869579999997,0.0,0.0126939742,0.3480110182,0.0,0.0946159468,0.0187053571,0.0,0.08602374189999999,,,,,,,,,,,da300db4-d35a-4d27-93cc-63904c8a7c7b,pfs1|12779-00001,Pb_87_length_59834_cov_32.0289_ID_173,13979,14519,+,179,,,,,Espnl,Espin-like protein,GO:0005515,,,59834
78,f7a0aef0-a27b-49de-af9e-f80dde8c67a5,0.0,0.0,0.0,0.0,0.0118672199,0.0,0.0950188651,0.0,0.3060136227,0.0,0.08489278310000001,,,,,,,,,,,f7a0aef0-a27b-49de-af9e-f80dde8c67a5,pfs1|9948-00001,Pb_485_length_14050_cov_43.213_ID_969,7658,10175,-,749,,,,,,,,,,14050
79,7c4204f1-3b9f-49e8-b53f-076668c9d524,0.0,0.0,0.0,0.0,0.0,0.0,0.1240533082,0.0,0.1008333333,0.0,0.0798854809,,,,,,,,,,,7c4204f1-3b9f-49e8-b53f-076668c9d524,pfs1|9855-00001,Pb_477_length_14494_cov_24.9912_ID_953,8270,10178,-,387,,,,,,,GO:0003676|GO:0008270,,,14494
80,1be4f3e3-a3c6-4449-928e-0b08bc0d1006,0.0,0.039856832200000004,0.0,0.0,0.0453939938,0.0,0.0,0.0,0.0316553793,0.0,0.0789498563,,,,,,,,,,,1be4f3e3-a3c6-4449-928e-0b08bc0d1006,pfs1|2668-00001,Pb_1638_length_2683_cov_37.0356_ID_3275,394,1162,+,255,,,,,,,,,,2683
81,b0a010b2-f8f6-4a33-a95e-2061d08e4ebb,0.0,0.0318759112,0.0130756317,0.0,0.0,0.0,0.0,0.01430695,0.0,0.0,0.07655056519999999,,,,,,,,,,,b0a010b2-f8f6-4a33-a95e-2061d08e4ebb,pfs1|849-00001,Pb_1196_length_3963_cov_62.3412_ID_2391,218,470,-,83,,,,,SPAC22H10.08_1,UPF0652 protein C22H10.08,,,,3963
82,17706213-89ec-4f83-bc7e-b89444bc27bd,0.0,0.037211444100000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0187111111,0.0,0.0761333333,,,,,,,,,,,17706213-89ec-4f83-bc7e-b89444bc27bd,pfs1|11075-00001,Pb_603_length_10277_cov_25.7037_ID_1205,9085,10011,+,285,,,inside repeat region,,,,,,,10277
83,0fe751d4-ab33-4f6f-932f-34c18d4cca0d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116428501,0.0,0.0759722222,,,,,,,,,,,0fe751d4-ab33-4f6f-932f-34c18d4cca0d,pfs1|6442-00001,Pb_2844_length_1385_cov_23.5723_ID_5687,374,1355,-,326,,,,,,,,,,1385
84,35d29f41-be52-42da-b0a3-8a93296de69d,0.2677916445,0.0240454312,0.0151479442,0.0102153101,0.038204121800000004,0.0,0.0,0.0,0.0,0.0,0.0732623782,,,,,,,,,,,35d29f41-be52-42da-b0a3-8a93296de69d,pfs1|5555-00001,Pb_24_length_98969_cov_35.6377_ID_47,41817,43341,-,313,,,,,,,GO:0000775|GO:0005634|GO:0045132,,,98969
85,490f5806-9593-4612-8c7c-1abcd8e7dbec,0.0,0.7380337698999999,0.2649356437,0.0,0.0157142857,0.0,0.0258497769,0.0,0.222899089,0.0,0.07136625719999999,,,SNP,SPRR genes (Cornifin),,Hypothetical,,,,,490f5806-9593-4612-8c7c-1abcd8e7dbec,pfs1|3981-00001,Pb_1_length_310098_cov_37.1603_ID_1,72204,73143,+,312,,,,,WRKY19_12,Probable WRKY transcription factor 19,,,,310098
86,28d28fd5-809d-41d0-90aa-a8c3edb7cc82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06785717200000001,,,,,,,,,,,28d28fd5-809d-41d0-90aa-a8c3edb7cc82,pfs1|10460-00001,Pb_530_length_12516_cov_45.057_ID_1059,1068,2913,+,614,,,,,,,GO:0003676|GO:0003677|GO:0046983,,,12516
87,78a6cfee-b3a4-4f9a-826b-b380d81ef5d7,0.12434583960000001,0.20579609629999998,0.0,0.0,0.0,0.0,0.0,0.043729063,0.672147077,0.0,0.06601341179999999,,,,,,,,,,,78a6cfee-b3a4-4f9a-826b-b380d81ef5d7,pfs1|3509-00001,Pb_1886_length_2268_cov_79.4129_ID_3771,1044,1560,+,171,,,,,,,,,,2268
88,d2bb58ba-1b2d-4edf-a9f0-b68bbd770227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625002345,,,,,,,,,,,d2bb58ba-1b2d-4edf-a9f0-b68bbd770227,pfs1|10760-00001,Pb_56_length_73618_cov_36.6158_ID_111,15860,17621,+,369,,,,,ptc1,Protein phosphatase 2C homolog 1,GO:0003824,,,73618
89,83da0b1b-61f6-4f29-b0a7-b3282d2e16a7,0.0,0.0403961952,0.7857569541,0.4653768039,0.0,0.0,0.2530554247,0.015399745500000001,0.21533466269999998,0.0,0.0602655678,,,,,,,,,,,83da0b1b-61f6-4f29-b0a7-b3282d2e16a7,pfs1|7719-00001,Pb_33_length_89679_cov_36.1607_ID_65,25240,26186,-,162,,,,,,,,,,89679
90,8a2bd930-f3a8-47f8-91b4-5418a99d285a,0.0,0.0,0.0097909003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0601598639,,,,,,,,,,,8a2bd930-f3a8-47f8-91b4-5418a99d285a,pfs1|4408-00001,Pb_2103_length_2004_cov_191.377_ID_4205,1309,1816,-,168,,,,,,,,,,2004
91,0660cb80-3521-419d-b80d-2fc525205e8e,0.0,0.0,0.0,0.0333195021,0.0,0.0220920743,0.0,0.0,0.0,0.0,0.0597934892,,,,,,,,,,,0660cb80-3521-419d-b80d-2fc525205e8e,pfs1|6381-00001,Pb_281_length_31694_cov_40.6602_ID_561,11256,11842,+,149,,,,,,,,,,31694
92,2088fdae-53d5-4fc3-ac31-c8c16dbd7a8c,0.0,0.0104471635,0.0,0.056502805499999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0596794805,,,,,,,,,,,2088fdae-53d5-4fc3-ac31-c8c16dbd7a8c,pfs1|5389-00001,Pb_243_length_36221_cov_38.9839_ID_485,9873,11203,+,370,,,,,DDB_G0284367,PA-phosphatase related-family protein DDB_G0284367,GO:0003824|GO:0016020,,,36221
93,902ba4ca-6ca9-4055-8d24-47aa51b4f649,0.0,0.061953861299999996,0.0,0.0,0.0,0.0,0.0865423284,0.0,0.39830456659999997,0.0,0.0574090312,,,,,,,,,,,902ba4ca-6ca9-4055-8d24-47aa51b4f649,pfs1|2504-00001,Pb_159_length_46397_cov_33.8366_ID_317,22639,24610,-,656,,,,,GRTP1_1,Growth hormone-regulated TBC protein 1,GO:0005097|GO:0032313|GO:0005515,,,46397
94,ef4d71b5-67ca-44a8-ac8d-00bcd054aa64,0.0,0.0,0.0124804419,0.0,0.0,0.0162683824,0.0,0.0,0.0,0.0,0.0548902581,,,,,,,,,,,ef4d71b5-67ca-44a8-ac8d-00bcd054aa64,pfs1|1190-00001,Pb_126_length_52020_cov_36.9356_ID_251,49347,50150,+,232,,,inside repeat region,,,,,,,52020
95,b6c85623-ed84-4477-b5be-393fea8c7ab4,0.0,0.0218847904,0.0,0.0,0.0099140212,0.0,0.0,0.0,0.0,0.0,0.0531015995,,,,,,,,,,,b6c85623-ed84-4477-b5be-393fea8c7ab4,pfs1|8996-00001,Pb_407_length_17823_cov_31.886_ID_813,13860,14526,+,221,,,inside repeat region,,,,,,,17823
96,febd78db-1b83-4161-83e4-72d220a5c20b,0.0599502924,0.0,0.0,0.0,0.012065976599999998,0.0,0.0,0.0,0.1633270825,0.0,0.0522082614,,,,,,,,,,,febd78db-1b83-4161-83e4-72d220a5c20b,pfs1|837-00001,Pb_118_length_54198_cov_34.8056_ID_235,45495,46371,-,240,,,,SignalP,,,,RXLR,,54198
97,8c9a607c-76db-4e7f-a6ed-23d35f5a0c49,0.0,0.0,0.017675766000000002,0.015470095900000001,0.8297098485,0.0139882898,0.0,0.0,0.1460699304,0.0,0.0518207694,,,,,,,,,,,8c9a607c-76db-4e7f-a6ed-23d35f5a0c49,pfs1|4441-00001,Pb_211_length_39806_cov_34.7344_ID_421,4322,4803,+,130,,,,,,,,,,39806
98,40bafb5a-950f-4c57-936e-bd2ca1904d2d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479829058,,,,,,,,,,,40bafb5a-950f-4c57-936e-bd2ca1904d2d,pfs1|7340-00001,Pb_3201_length_1186_cov_52.8546_ID_6401,825,1149,+,107,,,inside repeat region,,,,,,,1186
99,a7c6557d-e672-4828-be7a-67f2edbc723d,0.0,0.0098861654,0.0,0.0,0.0,0.0,0.32189028199999997,0.0,0.24043619100000002,0.0,0.0463768515,,,,,,,,,,,a7c6557d-e672-4828-be7a-67f2edbc723d,pfs1|10958-00001,Pb_599_length_10374_cov_24.311_ID_1197,472,1413,+,220,,,,,,,GO:0003676|GO:0008270,,,10374
100,5410e13b-f570-4480-a3ea-b789ab968a59,0.0,0.0,0.087697249,0.0094986594,0.0108011841,0.0,0.3748405649,0.0,0.3398376662,0.0,0.0450574967,,,,,,,,,,,5410e13b-f570-4480-a3ea-b789ab968a59,pfs1|6150-00001,Pb_272_length_32793_cov_35.7438_ID_543,1484,4977,+,1094,,,,,MTMR2,Myotubularin-related protein 2,GO:0005097|GO:0032313|GO:0005515,,,32793
101,a7b07dda-0a5b-4e27-85ab-329b9def0290,0.0,0.0,0.0771318767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446175879,,,,,,,,,,,a7b07dda-0a5b-4e27-85ab-329b9def0290,pfs1|7394-00001,Pb_3230_length_1171_cov_58.567_ID_6459,524,983,+,152,,,inside repeat region,,,,,,,1171
102,d38e3366-87e2-44f7-9ae4-012678c7a0ec,0.0,0.0135191516,0.0,0.0271266888,0.0,0.0,0.0,0.0,0.0,0.0,0.043414158200000004,,,,,,,,,,,d38e3366-87e2-44f7-9ae4-012678c7a0ec,pfs1|652-00001,Pb_1146_length_4132_cov_73.1506_ID_2291,421,1063,+,213,,,,,,,,,,4132
103,0a90b67d-7172-4e3d-b4d5-05f8fdcb8a57,0.0,0.0,0.0,0.0,0.025146353399999998,0.0,0.16403792279999999,0.1172871009,0.1673939933,0.0461404822,0.040566382799999995,,,,,,,,,,,0a90b67d-7172-4e3d-b4d5-05f8fdcb8a57,pfs1|8427-00001,Pb_376_length_20429_cov_24.4677_ID_751,4130,5141,-,336,,,inside repeat region,,,,GO:0000723|GO:0003678|GO:0006281,,,20429
104,a7b7c892-1acf-43e1-ad52-0fbcb5eb435a,0.0,0.0326010002,0.0,0.0,0.0,0.0,0.0725583791,0.0,0.22853330260000002,0.039577123,0.0351260504,,,,,,,,,,,a7b7c892-1acf-43e1-ad52-0fbcb5eb435a,pfs1|47-00001,Pb_1016_length_4933_cov_29.4492_ID_2031,1711,2164,+,150,,,,,,,,,,4933
105,e3b5b1a8-ad6f-4835-9d33-1e19534713f1,0.0,0.0381569096,0.3607203338,0.0491684154,0.5053578236999999,0.0,0.9778638339,0.0,1.0023949999,0.0,0.0340373023,,,SNP,Hypothetical,,Hypothetical,,,,,e3b5b1a8-ad6f-4835-9d33-1e19534713f1,pfs1|12333-00001,Pb_7_length_145100_cov_37.9078_ID_13,52926,53729,+,221,,,,,,,,,,145100
106,8bb076fa-521d-425a-9e24-eec6677c2b2e,0.0,0.01902174,0.0,0.0,0.0380194639,0.0,0.3505113848,0.0,1.0255508696,0.0301778923,0.0336956522,,,SNP,Putative DNA-binding domain in centromere protein B,,6-phosphogluconolactonase [Phytophthora nicotianae],KUF96858.1,,,,8bb076fa-521d-425a-9e24-eec6677c2b2e,pfs1|4345-00001,Pb_209_length_40051_cov_36.732_ID_417,28871,30158,-,428,,,,,,,GO:0003677,,,40051
107,9b65a4bb-5b0f-4b36-a4be-9b5a9b33dcde,0.0187111111,0.026839694700000003,0.0,0.0,0.0255519634,0.0,0.0,0.0129569273,0.0,0.0,0.032822001499999996,,,,,,,,,,,9b65a4bb-5b0f-4b36-a4be-9b5a9b33dcde,pfs1|1850-00001,Pb_1428_length_3212_cov_44.3831_ID_2855,1635,3198,-,520,,,,,TY3B-G_181,Transposon Ty3-G Gag-Pol polyprotein,GO:0003676|GO:0015074,,,3212
108,7894ec54-c0e4-4c17-9242-c9c39edc039a,0.0,0.0,0.0,0.0,0.0,0.0151204756,0.0,0.0125075671,0.0,0.0,0.0324420885,,,,,,,,,,,7894ec54-c0e4-4c17-9242-c9c39edc039a,pfs1|809-00001,Pb_1183_length_4004_cov_53.7692_ID_2365,3074,3935,-,227,,,,,,,,,,4004
109,0c02aaab-433b-48a0-ad9d-f2a6ec22d524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3082487895,0.2057812537,0.0,0.032329983,,,,,,,,,,,0c02aaab-433b-48a0-ad9d-f2a6ec22d524,pfs1|10970-00001,Pb_59_length_70245_cov_35.6896_ID_117,24126,25011,+,294,,,,,SR30,Serine/arginine-rich splicing factor SR30,GO:0000166|GO:0003676,,,70245
110,64c307ee-8a37-43dc-ae31-764618ee6a91,0.0186538462,0.0514411582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032291939,,,,,,,,,,,64c307ee-8a37-43dc-ae31-764618ee6a91,pfs1|337-00001,Pb_108_length_56371_cov_33.4102_ID_215,1638,3611,+,425,,,,,,,,,,56371
111,7ae6af21-e1d6-40e3-828d-b614a799c6b5,0.0,0.0,0.0,0.0,0.0,0.030381832,0.0,0.0,0.0156284093,0.0,0.032272224700000005,,,,,,,,,,,7ae6af21-e1d6-40e3-828d-b614a799c6b5,pfs1|8309-00001,Pb_36_length_87424_cov_33.8152_ID_71,49631,53207,+,1024,,,,,At1g78280,F-box protein At1g78280,GO:0005515|GO:0016772,,,87424
112,b3bccfad-cfb9-4188-aa63-a45c899d435a,0.0,0.0,0.0,0.0,0.0898176045,0.0166015625,0.0,0.0,0.0,0.0,0.0305871849,,,,,,,,,,,b3bccfad-cfb9-4188-aa63-a45c899d435a,pfs1|1001-00001,Pb_1221_length_3866_cov_145.22_ID_2441,212,849,+,184,,,inside repeat region,,,,,,,3866
113,3baf2b26-9058-4359-844f-41c8b5deb00f,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028757982999999997,,,,,,,,,,,3baf2b26-9058-4359-844f-41c8b5deb00f,pfs1|1824-00001,Pb_141_length_49610_cov_36.1678_ID_281,5312,6868,+,495,,,,,STY17_2,Serine/threonine-protein kinase STY17,GO:0004672|GO:0005524|GO:0006468|GO:0004672|GO:0006468|GO:0016772,,,49610
114,163f3336-25bc-428d-86d9-5197e179bf03,0.0,0.0656484328,0.0,0.0,0.0590488819,0.0,0.0,0.0,0.0,0.0,0.0269640612,,,,,,,,,,,163f3336-25bc-428d-86d9-5197e179bf03,pfs1|12306-00001,Pb_79_length_62356_cov_36.2814_ID_157,42875,43775,-,161,,,,,,,,,,62356
115,7289186b-fe8e-47ca-a2a4-1040b5dab619,0.0,0.0510694973,0.0,0.0,0.2856897839,0.0,0.0,0.0,0.0,0.0,0.0267655865,,,,,,,,,,,7289186b-fe8e-47ca-a2a4-1040b5dab619,pfs1|2645-00001,Pb_162_length_46377_cov_33.7721_ID_323,20876,22239,-,326,,,,,,,,,,46377
116,95da56e6-2f7f-49ae-8eaa-b8aa87c77d13,0.0,0.0108058323,0.0,0.042174907000000005,0.6400425263,0.0,0.0,0.568951046,0.0,0.0,0.026412497200000003,,,,,,,,,,,95da56e6-2f7f-49ae-8eaa-b8aa87c77d13,pfs1|8590-00001,Pb_384_length_19831_cov_30.1048_ID_767,18807,19806,+,255,,,,,,,GO:0003676|GO:0008270,,,19831
117,d196e46f-587e-45a7-81ab-2fc6c13fae86,0.132468779,0.0,0.014107547199999999,0.0,0.048864178499999994,0.0,0.0,0.0,0.0,0.0,0.0231897978,,,,,,,,,,,d196e46f-587e-45a7-81ab-2fc6c13fae86,pfs1|12656-00001,Pb_852_length_6216_cov_60.0489_ID_1703,3916,5981,-,601,,,inside repeat region,,Tf2-6_20,Transposon Tf2-6 polyprotein,GO:0003676|GO:0015074,,,6216
118,982f67d4-a307-4039-bb37-6b8a9431e103,0.0,0.0210861467,0.0,0.015282342800000001,0.0,0.0483807934,0.0,0.0,0.0,0.0,0.021985118999999997,,,,,,,,,,,982f67d4-a307-4039-bb37-6b8a9431e103,pfs1|982-00001,Pb_1219_length_3879_cov_159.015_ID_2437,1434,3332,+,603,,,,,,,,,,3879
119,d16c0262-f9d4-4113-994f-e1eb6baad1eb,0.0,0.0,0.0,0.0,0.0,0.0594453784,0.0,0.0,0.0,0.0,0.0203364326,,,,,,,,,,,d16c0262-f9d4-4113-994f-e1eb6baad1eb,pfs1|9407-00001,Pb_437_length_16088_cov_29.1695_ID_873,9598,9931,+,110,,,,,,,,,,16088
120,f9c58e44-cca6-43be-9c71-ba42611ff362,0.0,0.0,0.0,0.032244874300000004,0.0,0.0,0.0,0.0201578271,0.0,0.0,0.018791981399999998,,,,,,,,,,,f9c58e44-cca6-43be-9c71-ba42611ff362,pfs1|4305-00001,Pb_2088_length_2025_cov_121.826_ID_4175,1388,1769,-,126,,,inside repeat region,,pol_49,Intracisternal A-particle Pol-related polyprotein (Fragment),,,,2025
121,53b0f75c-7adf-4453-b955-484c1fc0c377,0.0,0.0,0.0,0.0,0.0,0.0,0.42903450460000003,0.0,0.0359864496,0.0,0.0187246874,,,,,,,,,,,53b0f75c-7adf-4453-b955-484c1fc0c377,pfs1|1335-00001,Pb_12_length_119400_cov_36.9367_ID_23,59568,65234,+,1374,,,,,TUBGCP6_1,Gamma-tubulin complex component 6,GO:0000226|GO:0000922|GO:0005815,,,119400
122,5b169878-7e58-4b1e-852a-738845596f34,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182511905,,,,,,,,,,,5b169878-7e58-4b1e-852a-738845596f34,pfs1|12815-00001,Pb_888_length_5885_cov_32.338_ID_1775,2142,2610,+,155,,,,,,,,,,5885
123,602bc704-84ef-4860-8cd7-91a12732c96e,0.0,0.0,0.0,1.2096262873,0.0302150893,0.0,0.0,0.0124786325,0.0,0.0,0.0174766477,,,SNP,Chromosome segregation ATPase,,Hypothetical,,,,,602bc704-84ef-4860-8cd7-91a12732c96e,pfs1|8587-00001,Pb_384_length_19831_cov_30.1048_ID_767,8985,9616,+,182,,,,,,,,,,19831
124,45863b68-226b-4fd7-a4b4-02470dfd544b,0.0,0.027142450499999998,0.0,0.014908941200000001,0.0313791734,0.0,0.0,0.0,0.0,0.0,0.0167006343,,,,,,,,,,,45863b68-226b-4fd7-a4b4-02470dfd544b,pfs1|8414-00001,Pb_375_length_20643_cov_48.3278_ID_749,6294,9062,-,896,,,,SignalP,,,,,,20643
125,92a959b6-e3c0-4064-828b-0ed3713a75c2,0.0,0.0413169838,0.0,0.010374717299999999,0.0,0.0,0.0,0.0152270845,0.0,0.0,0.016680402900000002,,,,,,,,,,,92a959b6-e3c0-4064-828b-0ed3713a75c2,pfs1|3046-00001,Pb_173_length_45090_cov_36.8638_ID_345,20104,20491,-,92,,,,,,,,,,45090
126,c89c605e-bf29-4e77-a224-8f6a491b9164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016430074399999998,,,,,,,,,,,c89c605e-bf29-4e77-a224-8f6a491b9164,pfs1|3568-00001,Pb_189_length_42546_cov_32.4832_ID_377,38420,38939,-,172,,,,,,,,,,42546
127,fb297002-4cf2-4e6e-a5ea-d2447d26dd9d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0161490764,,,,,,,,,,,fb297002-4cf2-4e6e-a5ea-d2447d26dd9d,pfs1|5557-00001,Pb_24_length_98969_cov_35.6377_ID_47,45882,47347,+,472,,,,SignalP,gba-3,Putative glucosylceramidase 3,GO:0004348|GO:0006665|GO:0005975,,,98969
128,b9eff7b6-ef6c-40f7-98fb-bcdb56122b83,0.0,0.031361430600000004,0.1116393405,0.0,0.021310289,0.0,1.3270632956,0.0,0.3460788587,0.0,0.0157462963,,,SNP,Metallo-beta-lactamase,Metallo-beta-lactamase,Beta-lactamase [Phytophthora megakarya],OWZ15972.1,,,,b9eff7b6-ef6c-40f7-98fb-bcdb56122b83,pfs1|12194-00001,Pb_77_length_63987_cov_41.9447_ID_153,49310,50186,+,291,,,,,Lactb2,Endoribonuclease LACTB2,,,,63987
129,26e45262-412b-44ea-a0ae-0f08c5090eb0,0.0,0.1392128745,0.0,0.0,0.0,0.0,0.0336221216,0.0368791663,0.2512558229,0.0,0.0156390977,,,,,,,,,,,26e45262-412b-44ea-a0ae-0f08c5090eb0,pfs1|3901-00001,Pb_19_length_109390_cov_39.7596_ID_37,12176,15986,+,1166,,,,,C16orf62,UPF0505 protein C16orf62,,,,109390
130,9983ca6f-9e2e-4c2e-b82a-d44c6e16194e,0.0,0.0,0.0,0.0,0.0,0.0,0.3073967919,0.0,0.0326520429,0.0,0.015503234199999999,,,,,,,,,,,9983ca6f-9e2e-4c2e-b82a-d44c6e16194e,pfs1|1007-00001,Pb_1223_length_3857_cov_24.2903_ID_2445,184,1561,-,458,,,inside repeat region,,,,,,,3857
131,70e8f897-fc0c-4910-98cd-1ef34f8ec9d6,0.0,0.0,0.014163364099999999,0.0,0.0,0.0,0.22642797899999997,0.0,0.0767156863,0.0,0.0151666667,,,,,,,,,,,70e8f897-fc0c-4910-98cd-1ef34f8ec9d6,pfs1|4741-00001,Pb_2212_length_1894_cov_115.374_ID_4423,486,780,-,97,,,,,,,,,,1894
132,42774c24-7f4f-4dc3-8f47-0ea861bf5fab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150656355,,,,,,,,,,,42774c24-7f4f-4dc3-8f47-0ea861bf5fab,pfs1|11899-00001,Pb_72_length_65478_cov_34.2112_ID_143,24583,27628,-,1014,,,,,Ighmbp2,DNA-binding protein SMUBP-2,GO:0003677|GO:0005524|GO:0008270,,,65478
133,4f68b9ca-d4e3-423e-9103-16486209e841,0.0,0.0,0.15702027640000002,0.0,0.8494287282999999,0.0897875908,0.0117766234,0.0,0.26799423710000003,0.0,0.015039473700000002,,,,,,,,,,,4f68b9ca-d4e3-423e-9103-16486209e841,pfs1|4440-00001,Pb_211_length_39806_cov_34.7344_ID_421,1505,1844,-,112,,,,,,,,,,39806
